"","X","plt","entropyRank.rank","entropyRank.score","topRank.rank","topRank.score","vine","verified_purchase","two_sides"
"7390",7390,"R34AQPFE53Z4NK",7832,0.190144992,7929,0.007951956,"N","y","1"
"7391",7391,"R2HYXJRBVJXBAH",27225,0.021587525,27226,0.000569382,"N","y","1"
"7392",7392,"R1OC83Q9FYDY2Z",5118,0.324002561,2765,0.015715966,"N","y","1"
"7393",7393,"R3U0W6ZNH7C8A7",7138,0.203340946,7193,0.010086056,"N","n","1"
"7394",7394,"R23N4EFYU2YJWU",4974.5,0.327015887,5532.5,0.01555986,"N","y","1"
"7395",7395,"R9ZD0NLGA1IK3",15289.5,0.040163397,15318.5,0.001046433,"N","y","1"
"7396",7396,"R1DG091CYYSB95",27259.5,0.021287745,27260.5,0.000561626,"N","y","1"
"7397",7397,"R349SB0MHXX8VI",13232.5,0.0318606,13267.5,0.001089929,"N","n","0"
"7398",7398,"RJII2QYHJFZ9J",4286.5,0.330094556,5170.5,0.015569364,"N","n","1"
"7399",7399,"R3FRRLXUK4J5WD",2960,0.353076914,4371,0.015585577,"N","y","1"
"7400",7400,"R3TABXACECF95M",29693.5,0.0099837,29693.5,0.000266452,"N","y","1"
"7401",7401,"RXK6HHW4HJHA9",29851,0.008598855,29851,0.000229856,"N","y","1"
"7402",7402,"R2BI0V42EZFXYE",16541.5,0.039088165,16565.5,0.001018888,"N","y","1"
"7403",7403,"RRTSSDX32RDU",29711,0.009887817,29711,0.000263921,"N","y","1"
"7404",7404,"R2TVCEXEM2SZ09",18396,0.037038761,18408,0.0009664,"N","y","1"
"7405",7405,"R2THUW1ZGPVOPG",13673,0.041544256,13708,0.00108182,"N","y","1"
"7406",7406,"RJTBLWY6NBG9Z",2959,0.34309346,4370,0.015585602,"N","n","1"
"7407",7407,"R2WFZHYRRF6DJ3",13670,0.041548264,13705,0.001081923,"N","y","1"
"7408",7408,"R1JIP3MKXFKJBK",4496,0.337118316,5295,0.015566594,"N","y","1"
"7409",7409,"R3JM0BX0B07V7F",5290,0.319298803,5838,0.015290533,"N","y","1"
"7410",7410,"RMU0KRCNH23AX",10901.5,0.043488503,10940.5,0.001131678,"N","y","1"
"7411",7411,"R32EXJWMJZQZDJ",31318,0,31318,0,"N","y","1"
"7412",7412,"R1XDB11G7OMIT9",10745,0.043579564,10785,0.001134014,"N","y","1"
"7413",7413,"R1O88ARFXF6CPP",20654,0.033789109,20660,0.000883167,"N","y","1"
"7414",7414,"R1WSKOYIN9FOGY",16442.5,0.039230604,16466.5,0.001022537,"N","y","1"
"7415",7415,"R1ZM6MI4ULFFG6",8684,0.045339392,8730,0.001179191,"N","y","1"
"7416",7416,"RM0J93HBGR3LJ",21296,0.032526739,21301,0.000850819,"N","y","1"
"7417",7417,"R32OB6EJ1VHMPT",3538.5,0.348160015,4712.5,0.015578646,"N","y","1"
"7418",7418,"R335V3G9SGJY1S",29769,0.00936674,29769,0.000250161,"N","y","1"
"7419",7419,"R1KB1EZB519JMP",11869,0.042841693,11907,0.001115086,"N","y","1"
"7420",7420,"R37PMFEWWXW19J",5119,0.323899007,2766,0.015715935,"N","y","1"
"7421",7421,"R27YA96UMBNM2C",31318,0,31318,0,"N","y","1"
"7422",7422,"R1KSBKCJ3GX2V1",20167.5,0.034579917,20172.5,0.000903426,"N","y","1"
"7423",7423,"R24XU9E73IBYNY",29049,0.014107012,29051,0.000374803,"N","y","1"
"7424",7424,"R29KQ29R14WCWO",30496,0.002002781,30496,5.4e-05,"N","y","1"
"7425",7425,"R3FQ3KSUSFE8B9",905.5,0.360964711,3000.5,0.015598738,"N","y","1"
"7426",7426,"R25GWYZGH3PZ1F",26180.5,0.023676285,26183.5,0.000623344,"N","y","1"
"7427",7427,"R2NKS603VV86DO",11605,0.043016546,11643,0.001119571,"N","y","0"
"7428",7428,"R2IM28SUIM3XCO",15879.5,0.039722031,15907.5,0.001035126,"N","y","0"
"7429",7429,"REHBOFI68BSMD",4664,0.334213542,2697,0.01572116,"N","y","1"
"7430",7430,"R278P7DSPW25OB",19543.5,0.035670807,19548.5,0.000931367,"N","y","1"
"7431",7431,"R1AIFWV0OXHK5V",11666.5,0.042968877,11704.5,0.001118348,"N","y","1"
"7432",7432,"R2UKGW8UWJ8LX5",10503.5,0.043757581,10544.5,0.001138582,"N","y","1"
"7433",7433,"R1SKM0BIYFHVB0",9603,0.034396847,9646,0.001154989,"N","n","1"
"7434",7434,"RT6XJ4M1UU5UC",2880,0.35353129,4312,0.015586266,"N","y","1"
"7435",7435,"RM4X18XDSPQ62",28133.5,0.018331929,28135.5,0.000484979,"N","y","1"
"7436",7436,"R3EJX3WETBAC7O",19540.5,0.035683299,19545.5,0.000931687,"N","y","1"
"7437",7437,"R376D07X0QEYQW",5534,0.31487919,5855,0.015282669,"N","y","1"
"7438",7438,"R2OCP7IA3XJQ1D",11295.5,0.043211047,11334.5,0.00112456,"N","y","1"
"7439",7439,"R31Q47DDLOHAB1",25117,0.026955736,25121,0.000707817,"N","y","1"
"7440",7440,"R1U3QHS7QO7T40",18087,0.037409692,18101,0.0009759,"N","y","1"
"7441",7441,"R10VKYX3IVX1XX",19311.5,0.035982804,19320.5,0.000939358,"N","y","1"
"7442",7442,"R31FM3GAIHFZZ6",20995,0.033057594,21001,0.000864424,"N","y","1"
"7443",7443,"R3GIWKV269DZZN",13029,0.041996555,13064,0.001093415,"N","y","1"
"7444",7444,"R326T6OCU4WMB8",21515,0.032156108,21520,0.000841319,"N","y","1"
"7445",7445,"R2136OP1VQ9P7I",12932,0.032068485,12968,0.001095259,"N","n","1"
"7446",7446,"RG6RUQVT2O4N8",27612,0.020579404,27613,0.000543287,"N","y","1"
"7447",7447,"RWPM4TE9J1NZN",4449,0.337710633,5260,0.015567117,"N","y","1"
"7448",7448,"R3OWR2HD4M5TYZ",6008,0.283840371,6357,0.012311337,"N","y","1"
"7449",7449,"R1L4HCO4YWSWYC",9418.5,0.044550375,9461.5,0.00115893,"N","y","1"
"7450",7450,"R1ZX3ILHPBTKSN",17980.5,0.037467311,17995.5,0.000977375,"N","y","1"
"7451",7451,"R3OK61NZLMSG4T",27833,0.019530725,27834,0.000516104,"N","y","1"
"7452",7452,"R1A9SIBJ5HBEEG",3907.5,0.345117929,2589.5,0.015731349,"N","y","1"
"7453",7453,"R4N5A5KGG28O8",8896,0.035025803,8941,0.001171137,"N","n","0"
"7454",7454,"R1CEAEQDNPGT1V",9241,0.04469983,9285,0.001162767,"N","y","1"
"7455",7455,"R121J28QZGHB4T",5174,0.312429436,5626,0.015558199,"N","n","1"
"7456",7456,"R3S0GYNJQG4XSY",11402,0.043147562,11441,0.001122932,"N","y","1"
"7457",7457,"R3AG1B61K1XYYG",21880,0.03169468,21885,0.000829489,"N","y","1"
"7458",7458,"ROTCO4DKPRI7T",20685,0.033708948,20691,0.000881114,"N","y","1"
"7459",7459,"R3GBH92LYBTD39",7200,0.203915695,7380,0.007995511,"N","y","1"
"7460",7460,"R22SU17SVCT4D6",4598,0.33519267,2686,0.015721881,"N","y","1"
"7461",7461,"R2GH7DDLN6IPSL",14701,0.040700267,14731,0.00106019,"N","y","1"
"7462",7462,"R14MNH2O2BTJ9G",22233,0.030991133,22238,0.000811448,"N","y","1"
"7463",7463,"R6JQQN5H6N0AH",22498,0.030754407,22503,0.000805376,"N","y","1"
"7464",7464,"R38CROD9DH2HC5",25581,0.025204917,25584,0.000662753,"N","y","1"
"7465",7465,"RB06Z9K18BFZT",20870.5,0.033396324,20876.5,0.000873104,"N","y","1"
"7466",7466,"RTWEGZHSU1M4Q",17419,0.038116074,17440,0.00099399,"N","y","1"
"7467",7467,"R2DR9T0QG1L52U",21234,0.032603302,21239,0.000852781,"N","y","1"
"7468",7468,"R3R6JJGTZWD9BF",3825,0.346029205,2575,0.015732414,"N","y","1"
"7469",7469,"R1FGRR6HSTFSD9",13232.5,0.0418606,13267.5,0.001089929,"N","y","1"
"7470",7470,"R1L6H014MKWT1S",23162,0.030236537,23167,0.00079209,"N","y","1"
"7471",7471,"R2ZN0O56OFHOYN",721,0.361450714,2034,0.015755435,"N","y","1"
"7472",7472,"R2GFRYS5PDL2U5",31318,0,31318,0,"N","y","1"
"7473",7473,"R31PRHCUBGKN9H",9001,0.044911982,9046,0.001168214,"N","y","1"
"7474",7474,"R30R19M4Y2HKBE",19995,0.034923516,20000,0.000912227,"N","y","1"
"7475",7475,"R1G3B5R5EVW5AI",20870.5,0.033396324,20876.5,0.000873104,"N","y","1"
"7476",7476,"R1LCO751RMI2S9",13563.5,0.041624402,13598.5,0.001083874,"N","y","1"
"7477",7477,"R1DU3YA5VQLPV2",296,0.364915663,920,0.017802011,"N","y","1"
"7478",7478,"R2NUBKDW08HLXT",1795,0.348495344,2235,0.015750282,"N","n","1"
"7479",7479,"R3QCBAFK3HVBHR",15616,0.029880094,15645,0.001039175,"N","n","1"
"7480",7480,"R2USO9IXFB4W7G",11319,0.043195178,11358,0.001124153,"N","y","1"
"7481",7481,"R3838OAU3CC7RE",17136,0.038439425,17159,0.001002272,"N","y","1"
"7482",7482,"RMVBGBOR2PTE6",27390,0.021149155,27391,0.000558039,"N","y","1"
"7483",7483,"R3FZVXBANK9JOJ",20207,0.03455894,20212,0.000902889,"N","y","1"
"7484",7484,"R12I6T67YS0B3Q",31318,0,31318,0,"N","y","1"
"7485",7485,"RI0XSRIGXNU9Z",25701.5,0.025146615,25704.5,0.000661251,"N","y","1"
"7486",7486,"R226XE4YAB131P",11464.5,0.043107871,11503.5,0.001121913,"N","y","1"
"7487",7487,"R3MSE1RKIR715C",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"7488",7488,"R2RPCRFDWVDN5V",195,0.369355535,637,0.020625723,"N","y","1"
"7489",7489,"R3R4395IAKRWFY",4142,0.341874047,5096,0.01557119,"N","y","1"
"7490",7490,"R1WOJC8G3JROL4",6681,0.250702217,6839,0.010731919,"N","y","1"
"7491",7491,"R2PRKP3Z8LZ0BK",16154,0.039502908,16179,0.001029512,"N","y","1"
"7492",7492,"R1962LMA0J6SEP",130,0.377688709,300,0.034395871,"N","y","1"
"7493",7493,"RZOMNZA5C3WP6",13226,0.041868601,13261,0.001090134,"N","y","1"
"7494",7494,"R1U3WZZLFTA2BM",12959.5,0.042060495,12995.5,0.001095054,"N","y","1"
"7495",7495,"R3OZK652U5BVB6",6019,0.283574848,6075,0.013866647,"N","y","1"
"7496",7496,"R287KT1I3RPYVM",18907,0.036447512,18918,0.000951259,"N","y","1"
"7497",7497,"RDKY8ESLTLDT7",27181.5,0.021950959,27183.5,0.000578781,"N","y","1"
"7498",7498,"R10UC2CFUUAYIQ",18907,0.036447512,18918,0.000951259,"N","y","1"
"7499",7499,"R3MJ8W3N9YDGUH",1126,0.360402817,2107,0.015753567,"N","y","1"
"7500",7500,"R2SDMHDF4MCYVH",11235,0.04324278,11274,0.001125374,"N","y","1"
"7501",7501,"R38GPK88BESBYM",5466,0.31641827,5759,0.015557397,"N","y","1"
"7502",7502,"R29NCVOLGCLILY",26180.5,0.023676285,26183.5,0.000623344,"N","y","1"
"7503",7503,"R19WD35AW5RP6M",28656,0.016039935,28660,0.000425307,"N","y","1"
"7504",7504,"R3S4COQMHOXHHS",14543,0.040845271,14573,0.001063905,"N","y","1"
"7505",7505,"R2TCI6BZTGHNLK",313,0.364496215,322,0.033026633,"N","y","1"
"7506",7506,"R1G64BC6QPJWAY",4564,0.335719495,5331,0.015565414,"N","y","1"
"7507",7507,"R2OQKL3G9E7H52",8664.5,0.035386379,8710.5,0.001180398,"N","n","1"
"7508",7508,"RNQ7D9RTKJUFC",18062.5,0.03744262,18077.5,0.000976743,"N","y","1"
"7509",7509,"R2OB299PFIICT2",1775,0.358562646,3570,0.01559446,"N","y","1"
"7510",7510,"RHAOA32WUC018",3813,0.346074265,4902,0.015575998,"N","y","1"
"7511",7511,"REU56PP7TNKKX",9189.5,0.044746998,9233.5,0.001163978,"N","y","1"
"7512",7512,"R3JA6DLAH2O67I",14679,0.030728473,14709,0.001060912,"N","n","1"
"7513",7513,"R1PEIVS7ANIFLE",30,0.457341186,36,0.192126265,"N","n","1"
"7514",7514,"R2SD86HQ07IXLJ",13173.5,0.041908597,13208.5,0.00109116,"N","y","1"
"7515",7515,"R32D2U3Z634BRV",27538.5,0.021075181,27539.5,0.000556125,"N","y","1"
"7516",7516,"R36FAMC933GTQ5",10769.5,0.043567689,10809.5,0.00113371,"N","y","1"
"7517",7517,"RX91BCR5UCFVE",25649,0.025155586,25652,0.000661482,"N","y","1"
"7518",7518,"RWD2IJZDK91O2",4212,0.340890783,293,0.034827742,"N","y","1"
"7519",7519,"RX2VUFPJ7TNUO",29905,0.008103054,29905,0.000216728,"N","y","1"
"7520",7520,"R3BG33JFBIABNB",22498,0.030754407,22503,0.000805376,"N","y","1"
"7521",7521,"RTLLVHAW9T4TI",28237,0.018251615,28239,0.000482891,"N","y","1"
"7522",7522,"R16GJBW0CS5IOK",16020.5,0.029580042,16046.5,0.001031488,"N","n","1"
"7523",7523,"R2CJPE74CS891A",15768,0.039766629,15796,0.001036268,"N","y","1"
"7524",7524,"RTBV62NJTK4HB",3638,0.34749109,4780,0.015577778,"N","y","1"
"7525",7525,"R8LQ49YT22CSJ",10503.5,0.043757581,10544.5,0.001138582,"N","y","1"
"7526",7526,"R1D2EWSU06JEHS",3755.5,0.346654807,4859.5,0.015576718,"N","y","1"
"7527",7527,"R2KK2DB2MAP9H3",4738,0.32262755,1891,0.015967201,"N","n","1"
"7528",7528,"R3BWG8NU4OC4TR",27892,0.019301225,27893,0.00051015,"N","y","1"
"7529",7529,"R1CKY5RJP5TC76",5606,0.309996663,814,0.018737618,"N","y","1"
"7530",7530,"R9W5RRT9DE42Z",10491,0.043765488,10532,0.001138785,"N","y","1"
"7531",7531,"R3ILMOFRVTKEPT",16583.5,0.03907595,16607.5,0.001018575,"N","y","1"
"7532",7532,"R2DUR8DO750E3R",27225,0.021587525,27226,0.000569382,"N","y","1"
"7533",7533,"R2Q9CJAB9NGSBB",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"7534",7534,"R1MWSU230T253Y",13333,0.041784574,13368,0.00108798,"N","y","1"
"7535",7535,"R1M40TP573G8HJ",27390,0.021149155,27391,0.000558039,"N","y","1"
"7536",7536,"R133R5RZI1J38",1688.5,0.358837949,3507.5,0.015594938,"N","y","1"
"7537",7537,"R20N76DH0134SV",12188.5,0.042634805,12226.5,0.00110978,"N","y","1"
"7538",7538,"R17LNFBHJN32OP",21754,0.031733189,21759,0.000830477,"N","y","1"
"7539",7539,"RJ5TKJB4TADYW",7921,0.185668413,7335,0.008223578,"N","y","1"
"7540",7540,"R3R1T695CN5Y5R",167,0.362535722,467,0.025066532,"N","n","1"
"7541",7541,"R386OE2NATNYM1",27644,0.020249395,27645,0.000534737,"N","y","1"
"7542",7542,"R2AE5XXTIPGXTR",1846,0.358338865,3619,0.015594074,"N","y","1"
"7543",7543,"R3T9LYMQONLFZM",21676.5,0.031968298,21681.5,0.000836504,"N","y","1"
"7544",7544,"R2O2NLPC2N6USX",29176.5,0.013505162,29176.5,0.000359042,"N","y","1"
"7545",7545,"R274DZP2LN2N8M",4257,0.330493826,1868,0.015973252,"N","n","1"
"7546",7546,"R9FZM4W2J05WJ",27390,0.021149155,27391,0.000558039,"N","y","1"
"7547",7547,"R1K9PBSIUG2XUU",17152,0.03841898,17175,0.001001748,"N","y","1"
"7548",7548,"R1UCKFAW8FK6CK",4702.5,0.333390266,2705.5,0.015720583,"N","y","1"
"7549",7549,"R3UB2LTBHJ7ABW",16381.5,0.039259076,16405.5,0.001023266,"N","y","1"
"7550",7550,"R25AT0DZU5BXRY",30111,0.006156939,30111,0.000165055,"N","y","1"
"7551",7551,"R2A8NPKTRC0OJY",469.5,0.362709715,1308.5,0.016335475,"N","y","1"
"7552",7552,"R24PNIPWBUZ93J",6275,0.259672886,6239,0.013403632,"N","n","1"
"7553",7553,"R271WOJLP30OQA",15333.5,0.040151266,15362.5,0.001046123,"N","y","1"
"7554",7554,"R125JZWKZN8Q1M",20906,0.033341334,20912,0.000871695,"N","y","1"
"7555",7555,"R27QU5LKERAGBG",16905,0.038713127,16928,0.001009282,"N","y","1"
"7556",7556,"R32CPENUR4XBEO",6249,0.261513957,5943,0.014873247,"N","n","1"
"7557",7557,"R1CB1TTVZHAM6D",15546,0.03996109,15575,0.00104125,"N","y","1"
"7558",7558,"R2507SRBDHR9XA",12461,0.042415692,12498,0.001104161,"N","y","1"
"7559",7559,"RPSDOTPXTBCLA",1453.5,0.359569801,3347.5,0.015596225,"N","y","1"
"7560",7560,"R1OR3GDLJXZSJU",850,0.361111375,2067,0.015754825,"N","y","1"
"7561",7561,"R1TJ3F3XU2SQ6L",27640.5,0.020258702,27641.5,0.000534978,"N","y","1"
"7562",7562,"RPANSRX7DKJI5",8910,0.045006184,8955,0.001170633,"N","y","1"
"7563",7563,"R20FWAFKMMNZDS",17858,0.037660587,17878,0.000982325,"N","y","1"
"7564",7564,"RH9Q7LCULP384",11198,0.043274507,11237,0.001126188,"N","y","1"
"7565",7565,"RTY6LY96QVPN2",10076,0.044038059,10119,0.00114578,"N","y","1"
"7566",7566,"R2L9TBMD145TDO",5832.5,0.295433744,5890.5,0.015257723,"N","y","1"
"7567",7567,"R1DOX5634G6O1S",19268.5,0.036124029,19277.5,0.000942974,"N","y","1"
"7568",7568,"R3IZDYZBBM719F",14517,0.040869425,14547,0.001064524,"N","y","1"
"7569",7569,"R3BR6R4UCZR1P9",949,0.360866309,3026,0.015598558,"N","y","1"
"7570",7570,"RW9N2MA2RH63R",20677.5,0.033730047,20683.5,0.000881654,"N","y","1"
"7571",7571,"RHB0CSTLXEGLB",20715,0.033548495,20721,0.000877003,"N","y","1"
"7572",7572,"R3SSPFBZTK5RHH",1265.5,0.36003775,1676.5,0.015998768,"N","y","1"
"7573",7573,"R3QG465AS2OBV2",20119.5,0.034743436,20124.5,0.000907615,"N","y","1"
"7574",7574,"R3F7A49FSB83UI",27202,0.021868239,27204,0.000576642,"N","y","1"
"7575",7575,"R8NQ4OLQQIHXP",5680,0.305202718,348,0.030992874,"N","y","1"
"7576",7576,"R3DH487E0Q9EUQ",31318,-0.01,31318,0,"N","n","1"
"7577",7577,"R1GEV7WK4BG3VM",8257,0.158508562,7261,0.008525571,"N","y","1"
"7578",7578,"R3NC929HZS7PJK",2326.5,0.356545272,3949.5,0.015591051,"N","y","1"
"7579",7579,"R1X5JSJLW5IOX8",11269,0.043230881,11308,0.001125069,"N","y","1"
"7580",7580,"R3LVQ8ES1D39PB",19316,0.035966181,19325,0.000938932,"N","y","1"
"7581",7581,"RYJTSWNK9AO85",27991,0.018822187,27993,0.000497714,"N","y","1"
"7582",7582,"R3DH1H4Z8UAFHC",2986,0.352874067,4386,0.015585272,"N","y","1"
"7583",7583,"R36JOZAGNP4JHB",10001,0.044101199,10044,0.0011474,"N","y","1"
"7584",7584,"R1DIAYDKDN58M",4527,0.336376496,1242,0.016718431,"N","y","1"
"7585",7585,"R3OYBUXJQFZXY1",18376,0.037092396,18388,0.000967774,"N","y","1"
"7586",7586,"R28BSCF2N2AUGA",25400,0.025924894,25404,0.000681294,"N","y","1"
"7587",7587,"R33XNRZWRRQ8OV",29423.5,0.01179658,29423.5,0.000314199,"N","y","1"
"7588",7588,"R1K2PECQVZQCKS",7640,0.197606671,7768,0.007973666,"N","y","1"
"7589",7589,"RXYEH4KZ3OUFD",4718,0.333056662,1245,0.016716412,"N","y","1"
"7590",7590,"R38KFLL3RJAOI0",2619,0.355021158,4144,0.015588585,"N","y","1"
"7591",7591,"R2D64L8KH3BWL5",17553,0.037919273,17573,0.00098895,"N","y","1"
"7592",7592,"R21JFADEVD79XS",15616,0.039880094,15645,0.001039175,"N","y","1"
"7593",7593,"R3G9G4RJ2QD6FY",17694.5,0.037808461,17714.5,0.000986112,"N","y","1"
"7594",7594,"R3PJUA5IRQRUS9",22041.5,0.021283269,22046.5,0.00081894,"N","n","1"
"7595",7595,"R1BWLB2669BBDK",4322,0.339530009,800,0.018768585,"N","y","1"
"7596",7596,"R1QJI0W45HYEPR",12916.5,0.04207248,12952.5,0.001095361,"N","y","1"
"7597",7597,"R28NYOSFA90S03",204,0.368582073,378,0.029059207,"N","y","1"
"7598",7598,"R2YUAYKKZURI8F",11520,0.043068171,11558,0.001120895,"N","y","1"
"7599",7599,"R8GF638F778GN",5321,0.318580522,1537,0.016138804,"N","y","1"
"7600",7600,"R1YPAA2752FA5R",21234,0.032603302,21239,0.000852781,"N","y","1"
"7601",7601,"R2Y2I7A4V9MRIB",19865,0.035195315,19870,0.000919189,"N","y","1"
"7602",7602,"R32AHSMCAJT1EH",28587.5,0.016284901,28591.5,0.000431696,"N","y","1"
"7603",7603,"R3LL9AZ5BJUI68",30562,0.001246804,30562,3.36e-05,"N","y","1"
"7604",7604,"R29W7ZHVFGZNSR",28355.5,0.017326765,28359.5,0.000458837,"N","y","1"
"7605",7605,"RW7WAM9ZGH92E",12253.5,0.042587024,12291.5,0.001108555,"N","y","1"
"7606",7606,"R1RPNIMZKEM2QT",28304,0.017517019,28308,0.000463788,"N","y","1"
"7607",7607,"R1QJ7W5IHBECSI",5993,0.284124418,867,0.018242564,"N","y","1"
"7608",7608,"R3QC304Z66LK8G",14282,0.041050465,14314,0.001069164,"N","y","1"
"7609",7609,"RHAEE92UP56CN",27640.5,0.020258702,27641.5,0.000534978,"N","y","1"
"7610",7610,"R3GGB7NZTR5BV8",17980.5,0.037467311,17995.5,0.000977375,"N","y","1"
"7611",7611,"RJP2A40OAXANC",22230.5,0.030999734,22235.5,0.000811668,"N","y","1"
"7612",7612,"R3SAO8SQE5BX4H",5216,0.321288518,5648,0.015557926,"N","y","1"
"7613",7613,"RTRAH7JA6ZX6X",24289.5,0.028478895,24294.5,0.000746967,"N","y","1"
"7614",7614,"R1KRRAGGKKCXNV",9277,0.034656581,9321,0.001161656,"N","n","1"
"7615",7615,"R1059EIJ4FBCJJ",7180,0.204611594,7110,0.010207484,"N","y","1"
"7616",7616,"R2DVD3N0ETMX3S",8125,0.169829385,8156,0.007915346,"N","y","1"
"7617",7617,"R3DCV3BWZGFNHX",15822,0.039734195,15850,0.001035437,"N","y","1"
"7618",7618,"R2CU4B7L8FR220",682,0.36158074,2027,0.01575567,"N","y","1"
"7619",7619,"R3B3CZ9WMLHCMQ",5318.5,0.318595556,2784.5,0.015714991,"N","y","1"
"7620",7620,"RTCU3ZRNDQZG1",1246.5,0.360084889,3219.5,0.015597144,"N","y","1"
"7621",7621,"R2Z4YSJY2NBIPD",30485,0.002099637,30485,5.66e-05,"N","y","1"
"7622",7622,"R1XVYG3JEDD4D8",25800,0.024652283,25803,0.000648513,"N","y","1"
"7623",7623,"R2DM80KGZHUN1W",2535,0.355496207,2348,0.015745416,"N","y","1"
"7624",7624,"R3N6NZZD7ICBLP",6163,0.27675897,6222,0.013409858,"N","y","1"
"7625",7625,"R4WAOY5KYV4EC",13173.5,0.041908597,13208.5,0.00109116,"N","y","1"
"7626",7626,"R1GY9I9BGW9GFE",2788.5,0.354078857,4256.5,0.015587108,"N","y","1"
"7627",7627,"R2Z7KJTYHIKHSR",22209,0.031102903,22214,0.000814314,"N","y","1"
"7628",7628,"RGKGR7Q6MAF83",13893,0.041391866,13927,0.001077914,"N","y","1"
"7629",7629,"RW0VXFC4BMCZU",15527.5,0.039993477,15556.5,0.00104208,"N","y","1"
"7630",7630,"R29TP4MTOEGR08",15616,0.039880094,15645,0.001039175,"N","y","1"
"7631",7631,"R36RVSAHD974D5",13845.5,0.041407914,13879.5,0.001078325,"N","y","1"
"7632",7632,"R2BE4I4PTV4AF0",11666.5,0.042968877,11704.5,0.001118348,"N","y","1"
"7633",7633,"R25RWE93G3TLOO",16650.5,0.038982268,16674.5,0.001016176,"N","y","1"
"7634",7634,"RFSOD87XHBCW7",19619,0.035558328,19624,0.000928486,"N","y","1"
"7635",7635,"R2R4IKBT09EST5",4839,0.320368979,5477,0.015561632,"N","n","1"
"7636",7636,"R1MRY6Z7BM98BL",1353.5,0.359819623,3285.5,0.015596669,"N","y","1"
"7637",7637,"R3NL3ANSQ14ZL8",949,0.360866309,3026,0.015598558,"N","y","1"
"7638",7638,"R1N21JURIEA901",7772,0.192818784,7886,0.007959226,"N","y","1"
"7639",7639,"R5R792B5IJSRF",17763,0.037697569,17783,0.000983272,"N","y","1"
"7640",7640,"R1TPSYU9T59RT2",8896,0.045025803,8941,0.001171137,"N","y","1"
"7641",7641,"RIR553YZJALZW",5819,0.296128639,6166,0.013438937,"N","y","1"
"7642",7642,"R3UFUS8UEF5O5W",8433,0.120318197,8347,0.005706391,"N","y","1"
"7643",7643,"R2DK33AE142D2Q",28636,0.016208099,28640,0.000429693,"N","y","1"
"7644",7644,"R18XN0BMGQT3Z4",20527,0.033945084,20533,0.000887163,"N","y","1"
"7645",7645,"R34GGYXLSQPF4X",18842,0.036546905,18853,0.000953804,"N","y","1"
"7646",7646,"RMFALB578EXWA",5066.5,0.315052828,5575.5,0.01555904,"N","n","1"
"7647",7647,"ROMTANF62AF33",829,0.361178509,2063,0.015754945,"N","y","1"
"7648",7648,"R30JLU7M3QRX4X",18806,0.036646232,18817,0.000956348,"N","y","1"
"7649",7649,"R2APWLOD0DVUOV",5585,0.311346746,5867,0.015276975,"N","y","1"
"7650",7650,"R2RSQ5L0W9F3A8",16705.5,0.028908913,16729.5,0.001014297,"N","n","1"
"7651",7651,"R2TS2PRASXKG2D",569,0.361979644,1626,0.016002128,"N","y","1"
"7652",7652,"R3MNM5TY803TI5",25862.5,0.024454042,25865.5,0.000643403,"N","y","1"
"7653",7653,"R24QHQ8RW4NM92",2757,0.354173349,4233,0.015587255,"N","y","1"
"7654",7654,"R3NH8DJV249W2I",13192,0.0418926,13227,0.00109075,"N","y","1"
"7655",7655,"R9NGRVNW0LCTR",5641,0.30768162,5974,0.014398975,"N","y","1"
"7656",7656,"R25SC8IT0807K1",8953.5,0.044951239,8998.5,0.001169222,"N","y","1"
"7657",7657,"R3K6SZYC5OSXYG",17097,0.03849257,17120,0.001003633,"N","y","1"
"7658",7658,"R1VVFMG1OISH9U",1456.5,0.359565832,3350.5,0.015596218,"N","y","1"
"7659",7659,"RNVLNRFL10AHT",13029,0.041996555,13064,0.001093415,"N","y","1"
"7660",7660,"RSVBL9IBH3DM7",30111,0.006156939,30111,0.000165055,"N","y","1"
"7661",7661,"R1A165CRJN94C0",25475,0.025773167,25478,0.000677387,"N","y","1"
"7662",7662,"R10Y0GED64V5NN",30221,0.005022635,30221,0.000134831,"N","y","1"
"7663",7663,"R2DRXCOJP6COS3",20771,0.033459748,20777,0.000874729,"N","y","1"
"7664",7664,"RUQL5QGZCWCVM",15687,0.039867941,15716,0.001038864,"N","y","1"
"7665",7665,"R2KF5TWZJDTA0U",19874,0.035178603,19879,0.000918761,"N","y","1"
"7666",7666,"R1QHJ891SPO0GL",7169,0.205836217,7223,0.00930836,"N","y","1"
"7667",7667,"R5HVN2CLYLMPG",11605,0.033016546,11643,0.001119571,"N","n","1"
"7668",7668,"R2RNPLE0PTKWP5",2146.5,0.357307821,3819.5,0.01559232,"N","y","1"
"7669",7669,"R1BRDGCHDBHTQF",1747,0.358655839,2228,0.015750553,"N","y","1"
"7670",7670,"R3O3YE62A5A3M2",1657,0.358944323,2216,0.015751042,"N","y","1"
"7671",7671,"R36UZ6UICN0MNH",1730,0.358706341,3541,0.015594709,"N","y","1"
"7672",7672,"R168UTDU2GI25D",6863.5,0.239054077,6558.5,0.012257563,"N","y","1"
"7673",7673,"R1L6BP0ATB45H9",1950.5,0.357998597,3688.5,0.01559349,"N","y","1"
